TIME [s]|X_ORS[m]|Y_ORS[m]|Z_ORS[m]|X_ITRF[m]|Y_ITRF[m]|Z_ITRF[m]|LAT[°]|LON[°]|H[m]
19320|-15156216.0|-21881588.0|0.0|-14859052.0|-7870575.0|-20634374.0|-50.86875|-152.09063|20252655.0
19350|-15060533.0|-21947108.0|0.0|-14861166.0|-7948517.0|-20602477.0|-50.76119|-151.85983|20252248.0
19380|-14964563.0|-22012211.0|0.0|-14863408.0|-8026335.0|-20570188.0|-50.65255|-151.63067|20251839.0
19410|-14868309.0|-22076895.0|0.0|-14865780.0|-8104030.0|-20537507.0|-50.54283|-151.40314|20251429.0
19440|-14771771.0|-22141159.0|0.0|-14868279.0|-8181598.0|-20504436.0|-50.43205|-151.17724|20251018.0
19470|-14674953.0|-22205002.0|0.0|-14870906.0|-8259039.0|-20470975.0|-50.32021|-150.95298|20250605.0
19500|-14577855.0|-22268423.0|0.0|-14873659.0|-8336350.0|-20437124.0|-50.20732|-150.73035|20250191.0
19530|-14480480.0|-22331419.0|0.0|-14876539.0|-8413530.0|-20402885.0|-50.0934|-150.50937|20249775.0
19560|-14382830.0|-22393991.0|0.0|-14879545.0|-8490578.0|-20368257.0|-49.97844|-150.29002|20249357.0
19590|-14284906.0|-22456137.0|0.0|-14882675.0|-8567491.0|-20333241.0|-49.86247|-150.07231|20248939.0
19620|-14186710.0|-22517855.0|0.0|-14885930.0|-8644268.0|-20297839.0|-49.74548|-149.85624|20248518.0
19650|-14088244.0|-22579145.0|0.0|-14889308.0|-8720908.0|-20262051.0|-49.62749|-149.64181|20248097.0
19680|-13989510.0|-22640005.0|0.0|-14892809.0|-8797408.0|-20225876.0|-49.50851|-149.42901|20247674.0
19710|-13890509.0|-22700435.0|0.0|-14896433.0|-8873767.0|-20189317.0|-49.38854|-149.21785|20247249.0
19740|-13791245.0|-22760432.0|0.0|-14900178.0|-8949984.0|-20152374.0|-49.2676|-149.00832|20246823.0
19770|-13691718.0|-22819996.0|0.0|-14904044.0|-9026057.0|-20115047.0|-49.14569|-148.80043|20246396.0
19800|-13591930.0|-22879126.0|0.0|-14908030.0|-9101984.0|-20077337.0|-49.02282|-148.59417|20245967.0
19830|-13491883.0|-22937820.0|0.0|-14912136.0|-9177763.0|-20039245.0|-48.899|-148.38953|20245537.0
19860|-13391580.0|-22996077.0|0.0|-14916361.0|-9253394.0|-20000772.0|-48.77424|-148.18652|20245106.0
19890|-13291022.0|-23053897.0|0.0|-14920703.0|-9328874.0|-19961918.0|-48.64854|-147.98513|20244673.0
19920|-13190210.0|-23111278.0|0.0|-14925163.0|-9404201.0|-19922684.0|-48.52193|-147.78537|20244239.0
19950|-13089148.0|-23168219.0|0.0|-14929740.0|-9479375.0|-19883070.0|-48.39439|-147.58721|20243803.0
19980|-12987836.0|-23224719.0|0.0|-14934432.0|-9554394.0|-19843078.0|-48.26595|-147.39067|20243366.0
20010|-12886277.0|-23280776.0|0.0|-14939239.0|-9629256.0|-19802708.0|-48.13661|-147.19574|20242928.0
20040|-12784473.0|-23336391.0|0.0|-14944161.0|-9703959.0|-19761961.0|-48.00638|-147.00241|20242489.0
20070|-12682425.0|-23391561.0|0.0|-14949196.0|-9778501.0|-19720838.0|-47.87527|-146.81068|20242048.0
20100|-12580136.0|-23446285.0|0.0|-14954344.0|-9852883.0|-19679339.0|-47.74329|-146.62054|20241606.0
20130|-12477607.0|-23500563.0|0.0|-14959604.0|-9927101.0|-19637466.0|-47.61044|-146.43199|20241163.0
20160|-12374841.0|-23554394.0|0.0|-14964975.0|-10001154.0|-19595219.0|-47.47673|-146.24503|20240719.0
20190|-12271839.0|-23607776.0|0.0|-14970456.0|-10075041.0|-19552598.0|-47.34218|-146.05965|20240273.0
20220|-12168603.0|-23660708.0|0.0|-14976047.0|-10148760.0|-19509605.0|-47.20678|-145.87584|20239826.0
20250|-12065136.0|-23713189.0|0.0|-14981747.0|-10222309.0|-19466240.0|-47.07055|-145.69359|20239378.0
20280|-11961438.0|-23765219.0|0.0|-14987554.0|-10295688.0|-19422505.0|-46.9335|-145.51291|20238929.0
20310|-11857513.0|-23816797.0|0.0|-14993468.0|-10368894.0|-19378399.0|-46.79563|-145.33379|20238478.0
20340|-11753362.0|-23867920.0|0.0|-14999488.0|-10441926.0|-19333925.0|-46.65695|-145.15621|20238026.0
20370|-11648987.0|-23918589.0|0.0|-15005614.0|-10514783.0|-19289082.0|-46.51747|-144.98018|20237573.0
20400|-11544390.0|-23968802.0|0.0|-15011844.0|-10587463.0|-19243872.0|-46.3772|-144.80568|20237119.0
20430|-11439573.0|-24018559.0|0.0|-15018177.0|-10659964.0|-19198295.0|-46.23615|-144.63271|20236664.0
20460|-11334538.0|-24067858.0|0.0|-15024613.0|-10732285.0|-19152352.0|-46.09431|-144.46127|20236208.0
20490|-11229288.0|-24116698.0|0.0|-15031151.0|-10804424.0|-19106044.0|-45.95171|-144.29134|20235750.0
20520|-11123823.0|-24165079.0|0.0|-15037789.0|-10876381.0|-19059373.0|-45.80834|-144.12292|20235292.0
20550|-11018146.0|-24212999.0|0.0|-15044528.0|-10948153.0|-19012338.0|-45.66422|-143.956|20234832.0
20580|-10912259.0|-24260458.0|0.0|-15051365.0|-11019739.0|-18964941.0|-45.51935|-143.79057|20234371.0
20610|-10806165.0|-24307455.0|0.0|-15058301.0|-11091138.0|-18917182.0|-45.37375|-143.62663|20233909.0
20640|-10699864.0|-24353988.0|0.0|-15065333.0|-11162348.0|-18869063.0|-45.22741|-143.46417|20233446.0
20670|-10593360.0|-24400057.0|0.0|-15072462.0|-11233368.0|-18820584.0|-45.08034|-143.30317|20232982.0
20700|-10486653.0|-24445661.0|0.0|-15079686.0|-11304196.0|-18771747.0|-44.93256|-143.14365|20232517.0
20730|-10379747.0|-24490800.0|0.0|-15087004.0|-11374831.0|-18722552.0|-44.78407|-142.98557|20232051.0
20760|-10272643.0|-24535471.0|0.0|-15094416.0|-11445271.0|-18673000.0|-44.63487|-142.82895|20231584.0
20790|-10165343.0|-24579675.0|0.0|-15101920.0|-11515515.0|-18623091.0|-44.48498|-142.67376|20231116.0
20820|-10057849.0|-24623410.0|0.0|-15109515.0|-11585562.0|-18572828.0|-44.3344|-142.52|20230647.0
20850|-9950164.0|-24666675.0|0.0|-15117201.0|-11655410.0|-18522211.0|-44.18314|-142.36766|20230177.0
20880|-9842288.0|-24709471.0|0.0|-15124975.0|-11725057.0|-18471241.0|-44.0312|-142.21674|20229706.0
20910|-9734226.0|-24751795.0|0.0|-15132839.0|-11794503.0|-18419918.0|-43.87859|-142.06722|20229234.0
20940|-9625977.0|-24793648.0|0.0|-15140789.0|-11863746.0|-18368245.0|-43.72532|-141.9191|20228761.0
20970|-9517545.0|-24835027.0|0.0|-15148826.0|-11932785.0|-18316221.0|-43.5714|-141.77237|20228287.0
21000|-9408932.0|-24875933.0|0.0|-15156948.0|-12001618.0|-18263848.0|-43.41683|-141.62701|20227813.0
21030|-9300139.0|-24916365.0|0.0|-15165155.0|-12070243.0|-18211126.0|-43.26162|-141.48303|20227337.0
21060|-9191168.0|-24956321.0|0.0|-15173445.0|-12138661.0|-18158058.0|-43.10577|-141.34041|20226860.0
21090|-9082023.0|-24995802.0|0.0|-15181816.0|-12206868.0|-18104643.0|-42.94929|-141.19914|20226383.0
21120|-8972704.0|-25034806.0|0.0|-15190269.0|-12274864.0|-18050882.0|-42.79219|-141.05922|20225904.0
21150|-8863214.0|-25073332.0|0.0|-15198803.0|-12342648.0|-17996778.0|-42.63448|-140.92063|20225425.0
21180|-8753555.0|-25111380.0|0.0|-15207415.0|-12410218.0|-17942330.0|-42.47616|-140.78337|20224945.0
21210|-8643729.0|-25148949.0|0.0|-15216105.0|-12477572.0|-17887540.0|-42.31723|-140.64742|20224464.0
21240|-8533739.0|-25186039.0|0.0|-15224871.0|-12544710.0|-17832408.0|-42.15771|-140.51279|20223982.0
21270|-8423585.0|-25222648.0|0.0|-15233714.0|-12611631.0|-17776937.0|-41.99759|-140.37945|20223500.0
21300|-8313271.0|-25258776.0|0.0|-15242631.0|-12678332.0|-17721126.0|-41.8369|-140.2474|20223017.0
21330|-8202798.0|-25294421.0|0.0|-15251622.0|-12744813.0|-17664977.0|-41.67562|-140.11664|20222532.0
21360|-8092168.0|-25329585.0|0.0|-15260685.0|-12811072.0|-17608492.0|-41.51377|-139.98714|20222048.0
21390|-7981385.0|-25364265.0|0.0|-15269819.0|-12877108.0|-17551670.0|-41.35136|-139.85891|20221562.0
21420|-7870448.0|-25398460.0|0.0|-15279024.0|-12942920.0|-17494513.0|-41.18838|-139.73194|20221076.0
21450|-7759362.0|-25432172.0|0.0|-15288298.0|-13008507.0|-17437023.0|-41.02485|-139.6062|20220588.0
21480|-7648128.0|-25465398.0|0.0|-15297640.0|-13073867.0|-17379199.0|-40.86077|-139.48171|20220101.0
21510|-7536748.0|-25498138.0|0.0|-15307048.0|-13138999.0|-17321044.0|-40.69615|-139.35844|20219612.0
21540|-7425223.0|-25530391.0|0.0|-15316522.0|-13203902.0|-17262559.0|-40.53099|-139.23639|20219123.0
21570|-7313557.0|-25562157.0|0.0|-15326061.0|-13268574.0|-17203744.0|-40.3653|-139.11554|20218633.0
21600|-7201752.0|-25593435.0|0.0|-15335663.0|-13333015.0|-17144601.0|-40.19908|-138.9959|20218142.0
21630|-7089809.0|-25624225.0|0.0|-15345327.0|-13397223.0|-17085130.0|-40.03234|-138.87745|20217651.0
21660|-6977731.0|-25654526.0|0.0|-15355052.0|-13461197.0|-17025333.0|-39.86508|-138.76017|20217159.0
21690|-6865519.0|-25684336.0|0.0|-15364837.0|-13524936.0|-16965212.0|-39.69732|-138.64407|20216666.0
21720|-6753177.0|-25713657.0|0.0|-15374680.0|-13588438.0|-16904766.0|-39.52905|-138.52913|20216173.0
21750|-6640705.0|-25742487.0|0.0|-15384581.0|-13651703.0|-16843998.0|-39.36028|-138.41535|20215679.0
21780|-6528107.0|-25770825.0|0.0|-15394538.0|-13714729.0|-16782908.0|-39.19102|-138.30271|20215185.0
21810|-6415384.0|-25798671.0|0.0|-15404550.0|-13777515.0|-16721498.0|-39.02126|-138.1912|20214690.0
21840|-6302539.0|-25826024.0|0.0|-15414616.0|-13840060.0|-16659768.0|-38.85103|-138.08082|20214195.0
21870|-6189573.0|-25852884.0|0.0|-15424735.0|-13902363.0|-16597720.0|-38.68031|-137.97156|20213699.0
21900|-6076489.0|-25879251.0|0.0|-15434905.0|-13964422.0|-16535355.0|-38.50913|-137.86341|20213202.0
21930|-5963289.0|-25905123.0|0.0|-15445125.0|-14026237.0|-16472675.0|-38.33747|-137.75635|20212705.0
21960|-5849975.0|-25930501.0|0.0|-15455394.0|-14087807.0|-16409680.0|-38.16535|-137.65039|20212207.0
21990|-5736550.0|-25955384.0|0.0|-15465710.0|-14149130.0|-16346371.0|-37.99277|-137.54551|20211709.0
22020|-5623015.0|-25979770.0|0.0|-15476074.0|-14210205.0|-16282751.0|-37.81973|-137.4417|20211210.0
22050|-5509372.0|-26003661.0|0.0|-15486482.0|-14271031.0|-16218819.0|-37.64625|-137.33896|20210711.0
22080|-5395624.0|-26027054.0|0.0|-15496934.0|-14331608.0|-16154578.0|-37.47232|-137.23726|20210212.0
22110|-5281773.0|-26049951.0|0.0|-15507429.0|-14391933.0|-16090027.0|-37.29796|-137.13662|20209712.0
22140|-5167822.0|-26072350.0|0.0|-15517965.0|-14452006.0|-16025170.0|-37.12315|-137.03701|20209211.0
22170|-5053771.0|-26094251.0|0.0|-15528542.0|-14511826.0|-15960006.0|-36.94792|-136.93843|20208710.0
22200|-4939624.0|-26115653.0|0.0|-15539157.0|-14571393.0|-15894538.0|-36.77226|-136.84087|20208209.0
22230|-4825383.0|-26136556.0|0.0|-15549810.0|-14630703.0|-15828766.0|-36.59618|-136.74433|20207707.0
22260|-4711049.0|-26156960.0|0.0|-15560499.0|-14689758.0|-15762691.0|-36.41968|-136.64878|20207205.0
22290|-4596625.0|-26176864.0|0.0|-15571223.0|-14748555.0|-15696315.0|-36.24277|-136.55423|20206702.0
22320|-4482114.0|-26196268.0|0.0|-15581981.0|-14807095.0|-15629639.0|-36.06546|-136.46066|20206200.0
22350|-4367517.0|-26215171.0|0.0|-15592771.0|-14865374.0|-15562665.0|-35.88773|-136.36807|20205696.0
22380|-4252836.0|-26233573.0|0.0|-15603593.0|-14923394.0|-15495393.0|-35.70961|-136.27645|20205193.0
22410|-4138074.0|-26251474.0|0.0|-15614444.0|-14981153.0|-15427825.0|-35.5311|-136.18578|20204689.0
22440|-4023233.0|-26268873.0|0.0|-15625323.0|-15038649.0|-15359962.0|-35.35219|-136.09607|20204185.0
22470|-3908315.0|-26285770.0|0.0|-15636230.0|-15095882.0|-15291805.0|-35.17289|-136.0073|20203681.0
22500|-3793323.0|-26302165.0|0.0|-15647163.0|-15152851.0|-15223356.0|-34.99322|-135.91946|20203176.0
22530|-3678258.0|-26318057.0|0.0|-15658120.0|-15209556.0|-15154616.0|-34.81316|-135.83255|20202671.0
22560|-3563122.0|-26333445.0|0.0|-15669100.0|-15265994.0|-15085587.0|-34.63273|-135.74656|20202166.0
22590|-3447919.0|-26348331.0|0.0|-15680102.0|-15322165.0|-15016269.0|-34.45193|-135.66148|20201660.0
22620|-3332649.0|-26362712.0|0.0|-15691124.0|-15378069.0|-14946664.0|-34.27076|-135.5773|20201155.0
22650|-3217316.0|-26376589.0|0.0|-15702166.0|-15433703.0|-14876773.0|-34.08923|-135.49401|20200649.0
22680|-3101922.0|-26389962.0|0.0|-15713225.0|-15489069.0|-14806598.0|-33.90734|-135.4116|20200143.0
22710|-2986468.0|-26402831.0|0.0|-15724301.0|-15544163.0|-14736139.0|-33.72509|-135.33008|20199636.0
22740|-2870956.0|-26415195.0|0.0|-15735392.0|-15598987.0|-14665399.0|-33.54249|-135.24942|20199130.0
22770|-2755390.0|-26427053.0|0.0|-15746497.0|-15653538.0|-14594378.0|-33.35955|-135.16962|20198623.0
22800|-2639772.0|-26438406.0|0.0|-15757614.0|-15707816.0|-14523079.0|-33.17626|-135.09068|20198116.0
22830|-2524102.0|-26449253.0|0.0|-15768742.0|-15761821.0|-14451501.0|-32.99263|-135.01258|20197609.0
22860|-2408385.0|-26459595.0|0.0|-15779879.0|-15815550.0|-14379647.0|-32.80867|-134.93531|20197102.0
22890|-2292621.0|-26469430.0|0.0|-15791025.0|-15869004.0|-14307518.0|-32.62437|-134.85888|20196595.0
22920|-2176814.0|-26478759.0|0.0|-15802178.0|-15922182.0|-14235116.0|-32.43974|-134.78327|20196088.0
22950|-2060965.0|-26487582.0|0.0|-15813336.0|-15975082.0|-14162441.0|-32.25479|-134.70847|20195581.0
22980|-1945077.0|-26495898.0|0.0|-15824498.0|-16027705.0|-14089495.0|-32.06951|-134.63448|20195073.0
23010|-1829151.0|-26503707.0|0.0|-15835663.0|-16080049.0|-14016279.0|-31.88392|-134.56128|20194566.0
23040|-1713190.0|-26511008.0|0.0|-15846829.0|-16132113.0|-13942796.0|-31.69801|-134.48888|20194059.0
23070|-1597197.0|-26517803.0|0.0|-15857994.0|-16183897.0|-13869045.0|-31.51179|-134.41726|20193551.0
23100|-1481173.0|-26524090.0|0.0|-15869159.0|-16235399.0|-13795030.0|-31.32526|-134.34641|20193044.0
23130|-1365120.0|-26529870.0|0.0|-15880320.0|-16286621.0|-13720750.0|-31.13842|-134.27634|20192536.0
23160|-1249042.0|-26535142.0|0.0|-15891477.0|-16337559.0|-13646208.0|-30.95129|-134.20702|20192029.0
23190|-1132940.0|-26539906.0|0.0|-15902628.0|-16388214.0|-13571404.0|-30.76385|-134.13846|20191521.0
23220|-1016816.0|-26544162.0|0.0|-15913772.0|-16438586.0|-13496341.0|-30.57612|-134.07064|20191014.0
23250|-900672.0|-26547911.0|0.0|-15924908.0|-16488672.0|-13421020.0|-30.3881|-134.00356|20190506.0
23280|-784511.0|-26551151.0|0.0|-15936033.0|-16538474.0|-13345441.0|-30.19979|-133.93722|20189999.0
23310|-668335.0|-26553883.0|0.0|-15947147.0|-16587989.0|-13269608.0|-30.01119|-133.8716|20189492.0
23340|-552147.0|-26556106.0|0.0|-15958248.0|-16637217.0|-13193520.0|-29.82231|-133.80669|20188985.0
23370|-435948.0|-26557822.0|0.0|-15969335.0|-16686158.0|-13117179.0|-29.63315|-133.7425|20188478.0
23400|-319740.0|-26559029.0|0.0|-15980406.0|-16734811.0|-13040588.0|-29.44371|-133.67901|20187971.0
23430|-203527.0|-26559727.0|0.0|-15991460.0|-16783176.0|-12963747.0|-29.254|-133.61621|20187464.0
23460|-87309.0|-26559917.0|0.0|-16002495.0|-16831251.0|-12886658.0|-29.06402|-133.55411|20186957.0
23490|28910.0|-26559598.0|0.0|-16013511.0|-16879036.0|-12809322.0|-28.87377|-133.49268|20186451.0
23520|145129.0|-26558771.0|0.0|-16024504.0|-16926531.0|-12731740.0|-28.68326|-133.43193|20185945.0
23550|261344.0|-26557435.0|0.0|-16035475.0|-16973734.0|-12653915.0|-28.49248|-133.37185|20185438.0
23580|377555.0|-26555591.0|0.0|-16046421.0|-17020646.0|-12575848.0|-28.30145|-133.31244|20184932.0
23610|493759.0|-26553238.0|0.0|-16057342.0|-17067265.0|-12497539.0|-28.11016|-133.25367|20184427.0
23640|609953.0|-26550377.0|0.0|-16068235.0|-17113592.0|-12418992.0|-27.91861|-133.19556|20183921.0
23670|726136.0|-26547007.0|0.0|-16079099.0|-17159625.0|-12340206.0|-27.72682|-133.13808|20183416.0
23700|842304.0|-26543129.0|0.0|-16089934.0|-17205364.0|-12261185.0|-27.53478|-133.08124|20182911.0
23730|958456.0|-26538742.0|0.0|-16100736.0|-17250808.0|-12181928.0|-27.34249|-133.02503|20182406.0
23760|1074591.0|-26533847.0|0.0|-16111506.0|-17295958.0|-12102438.0|-27.14996|-132.96945|20181902.0
23790|1190704.0|-26528443.0|0.0|-16122240.0|-17340811.0|-12022716.0|-26.9572|-132.91447|20181398.0
23820|1306795.0|-26522532.0|0.0|-16132939.0|-17385369.0|-11942764.0|-26.76419|-132.86011|20180894.0
23850|1422860.0|-26516112.0|0.0|-16143600.0|-17429630.0|-11862583.0|-26.57095|-132.80634|20180390.0
23880|1538899.0|-26509184.0|0.0|-16154222.0|-17473594.0|-11782175.0|-26.37749|-132.75318|20179887.0
23910|1654908.0|-26501748.0|0.0|-16164804.0|-17517261.0|-11701541.0|-26.18379|-132.7006|20179384.0
23940|1770885.0|-26493805.0|0.0|-16175344.0|-17560629.0|-11620682.0|-25.98986|-132.64861|20178882.0
23970|1886828.0|-26485354.0|0.0|-16185840.0|-17603700.0|-11539602.0|-25.79571|-132.59719|20178379.0
24000|2002735.0|-26476395.0|0.0|-16196292.0|-17646471.0|-11458300.0|-25.60134|-132.54635|20177878.0
24030|2118604.0|-26466929.0|0.0|-16206697.0|-17688943.0|-11376778.0|-25.40675|-132.49607|20177376.0
24060|2234432.0|-26456955.0|0.0|-16217054.0|-17731115.0|-11295038.0|-25.21195|-132.44635|20176875.0
24090|2350217.0|-26446475.0|0.0|-16227362.0|-17772986.0|-11213082.0|-25.01693|-132.39718|20176375.0
24120|2465957.0|-26435487.0|0.0|-16237620.0|-17814558.0|-11130911.0|-24.8217|-132.34856|20175875.0
24150|2581650.0|-26423993.0|0.0|-16247825.0|-17855828.0|-11048527.0|-24.62626|-132.30048|20175375.0
24180|2697294.0|-26411993.0|0.0|-16257976.0|-17896797.0|-10965931.0|-24.43062|-132.25293|20174876.0
24210|2812886.0|-26399486.0|0.0|-16268072.0|-17937464.0|-10883124.0|-24.23477|-132.20591|20174377.0
24240|2928423.0|-26386473.0|0.0|-16278111.0|-17977830.0|-10800109.0|-24.03872|-132.15942|20173879.0
24270|3043905.0|-26372954.0|0.0|-16288092.0|-18017893.0|-10716887.0|-23.84247|-132.11344|20173381.0
24300|3159329.0|-26358930.0|0.0|-16298014.0|-18057653.0|-10633459.0|-23.64602|-132.06797|20172884.0
24330|3274691.0|-26344400.0|0.0|-16307874.0|-18097110.0|-10549828.0|-23.44938|-132.02301|20172387.0
24360|3389991.0|-26329365.0|0.0|-16317672.0|-18136263.0|-10465994.0|-23.25255|-131.97854|20171891.0
24390|3505226.0|-26313825.0|0.0|-16327405.0|-18175113.0|-10381960.0|-23.05552|-131.93458|20171395.0
24420|3620394.0|-26297780.0|0.0|-16337073.0|-18213659.0|-10297726.0|-22.85831|-131.8911|20170900.0
24450|3735492.0|-26281231.0|0.0|-16346674.0|-18251901.0|-10213295.0|-22.66091|-131.8481|20170405.0
24480|3850519.0|-26264179.0|0.0|-16356206.0|-18289838.0|-10128668.0|-22.46333|-131.80558|20169911.0
24510|3965472.0|-26246622.0|0.0|-16365668.0|-18327470.0|-10043847.0|-22.26557|-131.76353|20169418.0
24540|4080349.0|-26228562.0|0.0|-16375059.0|-18364798.0|-9958834.0|-22.06763|-131.72194|20168925.0
24570|4195147.0|-26209999.0|0.0|-16384376.0|-18401820.0|-9873629.0|-21.86951|-131.68082|20168433.0
24600|4309865.0|-26190933.0|0.0|-16393619.0|-18438536.0|-9788235.0|-21.67121|-131.64015|20167942.0
24630|4424500.0|-26171365.0|0.0|-16402786.0|-18474947.0|-9702653.0|-21.47275|-131.59993|20167451.0
24660|4539051.0|-26151294.0|0.0|-16411876.0|-18511052.0|-9616884.0|-21.27411|-131.56016|20166961.0
24690|4653514.0|-26130722.0|0.0|-16420886.0|-18546851.0|-9530932.0|-21.0753|-131.52082|20166471.0
24720|4767888.0|-26109649.0|0.0|-16429816.0|-18582343.0|-9444796.0|-20.87633|-131.48192|20165982.0
24750|4882171.0|-26088074.0|0.0|-16438664.0|-18617529.0|-9358480.0|-20.67719|-131.44344|20165494.0
24780|4996360.0|-26065999.0|0.0|-16447429.0|-18652408.0|-9271983.0|-20.4779|-131.40539|20165007.0
24810|5110453.0|-26043424.0|0.0|-16456109.0|-18686981.0|-9185309.0|-20.27844|-131.36776|20164520.0
24840|5224448.0|-26020349.0|0.0|-16464702.0|-18721246.0|-9098459.0|-20.07882|-131.33053|20164034.0
24870|5338343.0|-25996775.0|0.0|-16473207.0|-18755205.0|-9011434.0|-19.87904|-131.29372|20163549.0
24900|5452135.0|-25972702.0|0.0|-16481623.0|-18788856.0|-8924236.0|-19.67911|-131.25731|20163064.0
24930|5565823.0|-25948130.0|0.0|-16489949.0|-18822200.0|-8836866.0|-19.47903|-131.22129|20162580.0
24960|5679404.0|-25923060.0|0.0|-16498181.0|-18855237.0|-8749328.0|-19.2788|-131.18567|20162097.0
24990|5792875.0|-25897493.0|0.0|-16506320.0|-18887966.0|-8661621.0|-19.07842|-131.15043|20161615.0
25020|5906236.0|-25871428.0|0.0|-16514364.0|-18920387.0|-8573748.0|-18.87789|-131.11557|20161134.0
25050|6019483.0|-25844867.0|0.0|-16522311.0|-18952501.0|-8485710.0|-18.67722|-131.08109|20160653.0
25080|6132615.0|-25817810.0|0.0|-16530160.0|-18984308.0|-8397509.0|-18.47641|-131.04699|20160174.0
25110|6245629.0|-25790257.0|0.0|-16537909.0|-19015806.0|-8309148.0|-18.27545|-131.01325|20159695.0
25140|6358523.0|-25762209.0|0.0|-16545557.0|-19046997.0|-8220626.0|-18.07436|-130.97987|20159217.0
25170|6471295.0|-25733666.0|0.0|-16553102.0|-19077880.0|-8131947.0|-17.87312|-130.94685|20158740.0
25200|6583943.0|-25704630.0|0.0|-16560543.0|-19108455.0|-8043112.0|-17.67176|-130.91418|20158264.0
25230|6696464.0|-25675099.0|0.0|-16567878.0|-19138723.0|-7954122.0|-17.47025|-130.88186|20157788.0
25260|6808856.0|-25645076.0|0.0|-16575106.0|-19168682.0|-7864980.0|-17.26862|-130.84988|20157314.0
25290|6921118.0|-25614560.0|0.0|-16582226.0|-19198334.0|-7775686.0|-17.06686|-130.81824|20156840.0
25320|7033247.0|-25583552.0|0.0|-16589236.0|-19227678.0|-7686243.0|-16.86496|-130.78693|20156367.0
25350|7145241.0|-25552053.0|0.0|-16596134.0|-19256715.0|-7596653.0|-16.66295|-130.75595|20155896.0
25380|7257098.0|-25520063.0|0.0|-16602919.0|-19285444.0|-7506916.0|-16.4608|-130.7253|20155425.0
25410|7368815.0|-25487583.0|0.0|-16609590.0|-19313865.0|-7417036.0|-16.25854|-130.69496|20154955.0
25440|7480391.0|-25454613.0|0.0|-16616146.0|-19341979.0|-7327013.0|-16.05615|-130.66494|20154486.0
25470|7591823.0|-25421154.0|0.0|-16622583.0|-19369786.0|-7236849.0|-15.85364|-130.63523|20154019.0
